 3.00  4800.  0.0  2.0   5.6193  -10.1225   9.1945  -2.9965   0.1190   0.0193 PC TESS
 3.50  4800.  0.0  2.0   3.6239   -6.3373   6.0178  -2.0056   0.0924   0.0145 PC TESS
 4.00  4800.  0.0  2.0   2.4631   -4.1359   4.1727  -1.4300   0.0682   0.0118 PC TESS
 4.50  4800.  0.0  2.0   1.8942   -3.0483   3.2667  -1.1520   0.0532   0.0096 PC TESS
 5.00  4800.  0.0  2.0   1.4899   -2.2630   2.6019  -0.9428   0.0390   0.0095 PC TESS
 5.50  4800.  0.0  2.0   1.1637   -1.6074   2.0737  -0.8010   0.0286   0.0102 PC TESS
 6.00  4800.  0.0  2.0   0.9342   -0.7861   1.0393  -0.3998   0.0215   0.0082 PC TESS
 2.50  4900.  0.0  2.0   9.5285  -17.2492  14.9557  -4.7364   0.1620   0.0232 PC TESS
 3.00  4900.  0.0  2.0   5.6893  -10.2520   9.2914  -3.0274   0.1199   0.0191 PC TESS
 3.50  4900.  0.0  2.0   3.6013   -6.2667   5.9285  -1.9733   0.0933   0.0134 PC TESS
 4.00  4900.  0.0  2.0   2.4397   -4.0784   4.1070  -1.4093   0.0690   0.0117 PC TESS
 4.50  4900.  0.0  2.0   1.9038   -3.0541   3.2631  -1.1551   0.0537   0.0098 PC TESS
 5.00  4900.  0.0  2.0   1.4916   -2.2521   2.5836  -0.9411   0.0393   0.0097 PC TESS
 5.50  4900.  0.0  2.0   1.3128   -1.9625   2.4104  -0.9150   0.0288   0.0103 PC TESS
 6.00  4900.  0.0  2.0   1.0475   -1.1610   1.5182  -0.5950   0.0214   0.0103 PC TESS
 2.50  5100.  0.0  2.0   9.9887  -17.9359  15.3611  -4.8184   0.1745   0.0190 PC TESS
 3.00  5100.  0.0  2.0   6.1351  -11.0800   9.9346  -3.2156   0.1290   0.0186 PC TESS
 3.50  5100.  0.0  2.0   3.7835   -6.6252   6.2037  -2.0554   0.1002   0.0133 PC TESS
 4.00  5100.  0.0  2.0   2.6711   -4.5533   4.5199  -1.5541   0.0741   0.0113 PC TESS
 4.50  5100.  0.0  2.0   2.0040   -3.2580   3.4237  -1.2120   0.0579   0.0100 PC TESS
 5.00  5100.  0.0  2.0   1.5681   -2.4083   2.7066  -0.9885   0.0426   0.0099 PC TESS
 5.50  5100.  0.0  2.0   1.2801   -1.8700   2.2737  -0.8594   0.0315   0.0095 PC TESS
 6.00  5100.  0.0  2.0   1.1321   -1.5792   2.0649  -0.8187   0.0234   0.0107 PC TESS
 2.50  5200.  0.0  2.0   9.9775  -17.9165  15.3387  -4.8119   0.1747   0.0188 PC TESS
 3.00  5200.  0.0  2.0   5.8491  -10.4764   9.3745  -3.0284   0.1294   0.0163 PC TESS
 3.50  5200.  0.0  2.0   3.8546   -6.7857   6.3476  -2.1050   0.1006   0.0141 PC TESS
 4.00  5200.  0.0  2.0   2.7152   -4.6554   4.6136  -1.5898   0.0743   0.0118 PC TESS
 4.50  5200.  0.0  2.0   2.0046   -3.2580   3.4167  -1.2121   0.0581   0.0100 PC TESS
 5.00  5200.  0.0  2.0   1.5694   -2.4049   2.6942  -0.9867   0.0428   0.0099 PC TESS
 5.50  5200.  0.0  2.0   1.2693   -1.8354   2.2298  -0.8466   0.0316   0.0094 PC TESS
 6.00  5200.  0.0  2.0   1.1586   -1.6321   2.1088  -0.8366   0.0234   0.0107 PC TESS
 2.50  5300.  0.0  2.0  10.1010  -18.1353  15.5059  -4.8635   0.1761   0.0187 PC TESS
 3.00  5300.  0.0  2.0   5.9832  -10.7907   9.6745  -3.1342   0.1301   0.0179 PC TESS
