step,q,iangle,r1,velocity_scale,chisq
556,1.28156,47.8266,0.133072,495.28,171.491
557,1.28156,47.8266,0.133072,495.28,171.491
558,1.28156,47.8266,0.133072,495.28,171.491
559,1.28156,47.8266,0.133072,495.28,171.491
560,1.28156,47.8266,0.133072,495.28,171.491
561,1.28156,47.8266,0.133072,495.28,171.491
562,1.28156,47.8266,0.133072,495.28,171.491
563,1.28156,47.8266,0.133072,495.28,171.491
564,1.28067,47.7728,0.130754,492.359,171.836
565,1.3262,47.7341,0.126574,478.72,174.275
566,1.3262,47.7341,0.126574,478.72,174.275
567,1.38944,45.7875,0.134345,475.275,173.237
568,1.41956,44.8007,0.128528,474.005,174.423
569,1.41956,44.8007,0.128528,474.005,174.423
570,1.41956,44.8007,0.128528,474.005,174.423
571,1.41956,44.8007,0.128528,474.005,174.423
572,1.42064,45.3642,0.128885,475.986,173.051
573,1.42064,45.3642,0.128885,475.986,173.051
574,1.42064,45.3642,0.128885,475.986,173.051
575,1.42064,45.3642,0.128885,475.986,173.051
576,1.42064,45.3642,0.128885,475.986,173.051
577,1.42064,45.3642,0.128885,475.986,173.051
578,1.36325,45.8664,0.134338,473.02,172.784
579,1.36325,45.8664,0.134338,473.02,172.784
580,1.36325,45.8664,0.134338,473.02,172.784
581,1.33134,45.2301,0.135236,474.684,172.819
582,1.33134,45.2301,0.135236,474.684,172.819
583,1.36279,44.7871,0.131532,455.314,174.07
584,1.36279,44.7871,0.131532,455.314,174.07
585,1.36279,44.7871,0.131532,455.314,174.07
586,1.36279,44.7871,0.131532,455.314,174.07
587,1.36279,44.7871,0.131532,455.314,174.07
588,1.36279,44.7871,0.131532,455.314,174.07
589,1.36279,44.7871,0.131532,455.314,174.07
590,1.36279,44.7871,0.131532,455.314,174.07
591,1.34355,45.3767,0.135327,470.91,172.958
592,1.34355,45.3767,0.135327,470.91,172.958
593,1.34355,45.3767,0.135327,470.91,172.958
594,1.34355,45.3767,0.135327,470.91,172.958
595,1.34355,45.3767,0.135327,470.91,172.958
596,1.38025,45.0087,0.134984,481.303,172.934
597,1.38025,45.0087,0.134984,481.303,172.934
598,1.38025,45.0087,0.134984,481.303,172.934
599,1.38025,45.0087,0.134984,481.303,172.934
600,1.3803,45.5175,0.132157,472.433,172.322
601,1.3803,45.5175,0.132157,472.433,172.322
602,1.3803,45.5175,0.132157,472.433,172.322
603,1.3803,45.5175,0.132157,472.433,172.322
604,1.3803,45.5175,0.132157,472.433,172.322
605,1.3803,45.5175,0.132157,472.433,172.322
606,1.3803,45.5175,0.132157,472.433,172.322
607,1.37811,45.7375,0.130044,474.436,172.558
608,1.37811,45.7375,0.130044,474.436,172.558
609,1.37811,45.7375,0.130044,474.436,172.558
610,1.37811,45.7375,0.130044,474.436,172.558
611,1.37811,45.7375,0.130044,474.436,172.558
612,1.37811,45.7375,0.130044,474.436,172.558
613,1.37811,45.7375,0.130044,474.436,172.558
614,1.32282,46.0351,0.135425,470.841,172.873
615,1.29119,46.753,0.128521,458.757,175.818
616,1.29401,47.3336,0.133708,462.123,172.773
617,1.29401,47.3336,0.133708,462.123,172.773
618,1.29401,47.3336,0.133708,462.123,172.773
619,1.29401,47.3336,0.133708,462.123,172.773
620,1.29401,47.3336,0.133708,462.123,172.773
621,1.29401,47.3336,0.133708,462.123,172.773
622,1.29141,46.5889,0.13266,443.928,173.345
623,1.29141,46.5889,0.13266,443.928,173.345
624,1.29141,46.5889,0.13266,443.928,173.345
625,1.29141,46.5889,0.13266,443.928,173.345
626,1.3593,44.5444,0.135377,428.781,174.26
627,1.3593,44.5444,0.135377,428.781,174.26
628,1.3593,44.5444,0.135377,428.781,174.26
629,1.3593,44.5444,0.135377,428.781,174.26
630,1.3593,44.5444,0.135377,428.781,174.26
631,1.34117,45.1647,0.1327,436.695,174.206
632,1.34117,45.1647,0.1327,436.695,174.206
633,1.29683,45.1011,0.140516,433.246,177.664
634,1.32925,44.6226,0.140919,426.71,179.237
635,1.32925,44.6226,0.140919,426.71,179.237
636,1.32925,44.6226,0.140919,426.71,179.237
637,1.40557,45.3335,0.13738,428.215,178.732
638,1.39172,44.9873,0.135633,415.917,175.606
639,1.39258,44.4508,0.131986,423.376,174.554
640,1.28179,44.8078,0.13531,416.038,175.293
641,1.28179,44.8078,0.13531,416.038,175.293
642,1.28179,44.8078,0.13531,416.038,175.293
643,1.28179,44.8078,0.13531,416.038,175.293
644,1.37999,43.3104,0.136986,426.537,174.556
645,1.37999,43.3104,0.136986,426.537,174.556
646,1.37999,43.3104,0.136986,426.537,174.556
647,1.37999,43.3104,0.136986,426.537,174.556
648,1.37999,43.3104,0.136986,426.537,174.556
649,1.37999,43.3104,0.136986,426.537,174.556
650,1.37999,43.3104,0.136986,426.537,174.556
651,1.37999,43.3104,0.136986,426.537,174.556
652,1.37999,43.3104,0.136986,426.537,174.556
653,1.37999,43.3104,0.136986,426.537,174.556
654,1.37999,43.3104,0.136986,426.537,174.556
655,1.37999,43.3104,0.136986,426.537,174.556
656,1.37999,43.3104,0.136986,426.537,174.556
657,1.37999,43.3104,0.136986,426.537,174.556
658,1.37999,43.3104,0.136986,426.537,174.556
659,1.37999,43.3104,0.136986,426.537,174.556
660,1.37999,43.3104,0.136986,426.537,174.556
661,1.34379,43.4401,0.137734,433.88,174.401
662,1.24374,42.7302,0.139922,424.045,175.888
663,1.24374,42.7302,0.139922,424.045,175.888
664,1.24374,42.7302,0.139922,424.045,175.888
665,1.24374,42.7302,0.139922,424.045,175.888
666,1.24374,42.7302,0.139922,424.045,175.888
667,1.24374,42.7302,0.139922,424.045,175.888
668,1.24374,42.7302,0.139922,424.045,175.888
669,1.19859,43.2818,0.142362,442.548,174.77
670,1.19859,43.2818,0.142362,442.548,174.77
671,1.19859,43.2818,0.142362,442.548,174.77
672,1.19859,43.2818,0.142362,442.548,174.77
673,1.19859,43.2818,0.142362,442.548,174.77
674,1.19859,43.2818,0.142362,442.548,174.77
675,1.19859,43.2818,0.142362,442.548,174.77
676,1.19859,43.2818,0.142362,442.548,174.77
677,1.1681,44.0929,0.143081,447.614,174.821
678,1.17506,45.6119,0.140607,437.049,174.649
679,1.17506,45.6119,0.140607,437.049,174.649
680,1.17506,45.6119,0.140607,437.049,174.649
681,1.17506,45.6119,0.140607,437.049,174.649
682,1.17506,45.6119,0.140607,437.049,174.649
683,1.17506,45.6119,0.140607,437.049,174.649
684,1.17506,45.6119,0.140607,437.049,174.649
685,1.17506,45.6119,0.140607,437.049,174.649
686,1.17506,45.6119,0.140607,437.049,174.649
687,1.17506,45.6119,0.140607,437.049,174.649
688,1.16288,44.8516,0.141858,446.883,174.633
689,1.16288,44.8516,0.141858,446.883,174.633
690,1.16288,44.8516,0.141858,446.883,174.633
691,1.16288,44.8516,0.141858,446.883,174.633
692,1.16288,44.8516,0.141858,446.883,174.633
693,1.16288,44.8516,0.141858,446.883,174.633
694,1.26124,46.5138,0.135161,444.191,173.437
695,1.26124,46.5138,0.135161,444.191,173.437
696,1.26124,46.5138,0.135161,444.191,173.437
697,1.26124,46.5138,0.135161,444.191,173.437
698,1.26124,46.5138,0.135161,444.191,173.437
699,1.26124,46.5138,0.135161,444.191,173.437
700,1.26124,46.5138,0.135161,444.191,173.437
701,1.26124,46.5138,0.135161,444.191,173.437
702,1.28536,45.5751,0.134308,450.956,173.427
703,1.28536,45.5751,0.134308,450.956,173.427
704,1.3127,46.4182,0.13415,451.596,173.002
705,1.3127,46.4182,0.13415,451.596,173.002
706,1.3127,46.4182,0.13415,451.596,173.002
707,1.3127,46.4182,0.13415,451.596,173.002
708,1.3127,46.4182,0.13415,451.596,173.002
709,1.3127,46.4182,0.13415,451.596,173.002
710,1.3127,46.4182,0.13415,451.596,173.002
711,1.3127,46.4182,0.13415,451.596,173.002
712,1.3127,46.4182,0.13415,451.596,173.002
713,1.3127,46.4182,0.13415,451.596,173.002
714,1.29858,47.9818,0.134265,472.861,173.032
715,1.23529,47.1232,0.132124,477.986,173.355
716,1.23529,47.1232,0.132124,477.986,173.355
717,1.15977,46.3988,0.136305,478.33,173.568
718,1.15977,46.3988,0.136305,478.33,173.568
719,1.15977,46.3988,0.136305,478.33,173.568
720,1.15977,46.3988,0.136305,478.33,173.568
721,1.15977,46.3988,0.136305,478.33,173.568
722,1.15977,46.3988,0.136305,478.33,173.568
723,1.15977,46.3988,0.136305,478.33,173.568
724,1.15977,46.3988,0.136305,478.33,173.568
725,1.15977,46.3988,0.136305,478.33,173.568
726,1.15977,46.3988,0.136305,478.33,173.568
727,1.15977,46.3988,0.136305,478.33,173.568
728,1.15075,47.6243,0.13434,458.662,174.298
729,1.15075,47.6243,0.13434,458.662,174.298
730,1.15075,47.6243,0.13434,458.662,174.298
731,1.15075,47.6243,0.13434,458.662,174.298
732,1.15075,47.6243,0.13434,458.662,174.298
733,1.15075,47.6243,0.13434,458.662,174.298
734,1.15075,47.6243,0.13434,458.662,174.298
735,1.14971,49.259,0.137413,448.328,173.779
736,1.14971,49.259,0.137413,448.328,173.779
737,1.11692,50.788,0.134559,431.597,173.448
738,1.11692,50.788,0.134559,431.597,173.448
739,1.11692,50.788,0.134559,431.597,173.448
740,1.10191,51.4992,0.132363,430.223,173.597
741,1.10191,51.4992,0.132363,430.223,173.597
742,1.10191,51.4992,0.132363,430.223,173.597
743,1.10191,51.4992,0.132363,430.223,173.597
744,1.10191,51.4992,0.132363,430.223,173.597
745,1.10191,51.4992,0.132363,430.223,173.597
746,1.0622,52.2154,0.132363,430.816,174.508
747,1.0622,52.2154,0.132363,430.816,174.508
748,1.13452,52.6289,0.127613,426.078,175.079
749,1.13452,52.6289,0.127613,426.078,175.079
750,1.13452,52.6289,0.127613,426.078,175.079
751,1.13452,52.6289,0.127613,426.078,175.079
752,1.13452,52.6289,0.127613,426.078,175.079
753,1.13452,52.6289,0.127613,426.078,175.079
754,1.13452,52.6289,0.127613,426.078,175.079
755,1.13452,52.6289,0.127613,426.078,175.079
756,1.18382,52.3819,0.133563,427.261,174.988
757,1.18382,52.3819,0.133563,427.261,174.988
758,1.18382,52.3819,0.133563,427.261,174.988
759,1.24362,52.7592,0.126885,422.867,172.327
760,1.24362,52.7592,0.126885,422.867,172.327
761,1.24362,52.7592,0.126885,422.867,172.327
762,1.24362,52.7592,0.126885,422.867,172.327
763,1.24362,52.7592,0.126885,422.867,172.327
764,1.24362,52.7592,0.126885,422.867,172.327
765,1.24362,52.7592,0.126885,422.867,172.327
766,1.24362,52.7592,0.126885,422.867,172.327
767,1.24362,52.7592,0.126885,422.867,172.327
768,1.24362,52.7592,0.126885,422.867,172.327
769,1.24362,52.7592,0.126885,422.867,172.327
770,1.12272,52.2242,0.136587,436.126,175.789
771,1.13611,52.675,0.1358,425.176,176.343
772,1.13611,52.675,0.1358,425.176,176.343
773,1.13611,52.675,0.1358,425.176,176.343
774,1.13611,52.675,0.1358,425.176,176.343
775,1.13611,52.675,0.1358,425.176,176.343
776,1.15829,51.6654,0.126118,429.562,177.358
777,1.15829,51.6654,0.126118,429.562,177.358
778,1.09921,49.9288,0.131997,422.405,176.434
779,1.10772,49.1137,0.135823,416.749,174.378
780,1.14795,48.3269,0.133291,397.38,176.412
781,1.14795,48.3269,0.133291,397.38,176.412
782,1.11653,49.892,0.130128,406.915,178.458
783,1.11908,46.9859,0.13378,398.589,180.069
784,1.08088,46.9946,0.14366,406.783,176.918
785,1.08088,46.9946,0.14366,406.783,176.918
786,1.08088,46.9946,0.14366,406.783,176.918
787,1.08088,46.9946,0.14366,406.783,176.918
788,1.08088,46.9946,0.14366,406.783,176.918
789,1.09388,45.788,0.138548,420.938,177.275
790,1.09388,45.788,0.138548,420.938,177.275
791,1.09388,45.788,0.138548,420.938,177.275
792,1.12561,45.7312,0.138866,411.796,176.314
793,1.12561,45.7312,0.138866,411.796,176.314
794,1.12561,45.7312,0.138866,411.796,176.314
795,1.12561,45.7312,0.138866,411.796,176.314
796,1.12561,45.7312,0.138866,411.796,176.314
797,1.12561,45.7312,0.138866,411.796,176.314
798,1.12561,45.7312,0.138866,411.796,176.314
799,1.1685,45.8919,0.143203,429.483,177.012
800,1.1685,45.8919,0.143203,429.483,177.012
801,1.19239,46.0972,0.14027,432.886,174.906
802,1.19239,46.0972,0.14027,432.886,174.906
803,1.19239,46.0972,0.14027,432.886,174.906
804,1.19239,46.0972,0.14027,432.886,174.906
805,1.19071,47.5394,0.134047,441.582,174.031
806,1.16794,47.1686,0.138334,452.781,173.645
807,1.16794,47.1686,0.138334,452.781,173.645
808,1.16794,47.1686,0.138334,452.781,173.645
809,1.16794,47.1686,0.138334,452.781,173.645
810,1.16794,47.1686,0.138334,452.781,173.645
811,1.15903,46.9093,0.131396,455.344,178.946
812,1.15903,46.9093,0.131396,455.344,178.946
813,1.15903,46.9093,0.131396,455.344,178.946
814,1.17624,49.4065,0.134231,460.062,172.443
815,1.17624,49.4065,0.134231,460.062,172.443
816,1.17624,49.4065,0.134231,460.062,172.443
817,1.17624,49.4065,0.134231,460.062,172.443
818,1.17624,49.4065,0.134231,460.062,172.443
819,1.17624,49.4065,0.134231,460.062,172.443
820,1.17624,49.4065,0.134231,460.062,172.443
821,1.17624,49.4065,0.134231,460.062,172.443
822,1.17624,49.4065,0.134231,460.062,172.443
823,1.17253,49.7929,0.131636,474.107,172.444
824,1.17253,49.7929,0.131636,474.107,172.444
825,1.24582,48.5045,0.132309,469.614,171.815
826,1.24963,48.1504,0.134154,473.257,172.191
827,1.24963,48.1504,0.134154,473.257,172.191
828,1.24963,48.1504,0.134154,473.257,172.191
829,1.24963,48.1504,0.134154,473.257,172.191
830,1.34353,48.4776,0.129478,487.363,171.083
831,1.3753,47.367,0.130015,485.326,171.718
832,1.3753,47.367,0.130015,485.326,171.718
833,1.3753,47.367,0.130015,485.326,171.718
834,1.28233,46.3457,0.135296,472.097,172.524
835,1.28233,46.3457,0.135296,472.097,172.524
836,1.28233,46.3457,0.135296,472.097,172.524
837,1.28233,46.3457,0.135296,472.097,172.524
838,1.35837,48.2419,0.128095,460.309,171.905
839,1.41016,47.7333,0.125779,466.896,172.486
840,1.41016,47.7333,0.125779,466.896,172.486
841,1.41016,47.7333,0.125779,466.896,172.486
842,1.41016,47.7333,0.125779,466.896,172.486
843,1.41016,47.7333,0.125779,466.896,172.486
844,1.41016,47.7333,0.125779,466.896,172.486
845,1.41016,47.7333,0.125779,466.896,172.486
846,1.41016,47.7333,0.125779,466.896,172.486
847,1.41016,47.7333,0.125779,466.896,172.486
848,1.47018,46.955,0.128661,468.481,171.979
849,1.47018,46.955,0.128661,468.481,171.979
850,1.47018,46.955,0.128661,468.481,171.979
851,1.47018,46.955,0.128661,468.481,171.979
852,1.47018,46.955,0.128661,468.481,171.979
853,1.47018,46.955,0.128661,468.481,171.979
854,1.47018,46.955,0.128661,468.481,171.979
855,1.48772,45.4728,0.130144,449.456,172.715
856,1.52792,45.8213,0.126195,441.072,172.518
857,1.62201,44.665,0.129781,458.513,173.817
858,1.62201,44.665,0.129781,458.513,173.817
859,1.6653,44.0012,0.12378,439.705,173.768
860,1.6653,44.0012,0.12378,439.705,173.768
861,1.6653,44.0012,0.12378,439.705,173.768
862,1.6653,44.0012,0.12378,439.705,173.768
863,1.6653,44.0012,0.12378,439.705,173.768
864,1.6653,44.0012,0.12378,439.705,173.768
865,1.6653,44.0012,0.12378,439.705,173.768
866,1.6653,44.0012,0.12378,439.705,173.768
867,1.6653,44.0012,0.12378,439.705,173.768
868,1.6653,44.0012,0.12378,439.705,173.768
869,1.75248,42.1222,0.126519,429.492,173.192
870,1.75248,42.1222,0.126519,429.492,173.192
871,1.84838,41.8209,0.126207,440.026,172.467
872,1.77258,41.5303,0.126814,425.149,173.545
873,1.72653,42.5258,0.127882,430.625,173.249
874,1.72653,42.5258,0.127882,430.625,173.249
875,1.72653,42.5258,0.127882,430.625,173.249
876,1.72653,42.5258,0.127882,430.625,173.249
877,1.75635,43.4156,0.124987,435.147,172.514
878,1.75004,43.5303,0.118823,420.641,179.057
879,1.75004,43.5303,0.118823,420.641,179.057
880,1.75004,43.5303,0.118823,420.641,179.057
881,1.74316,44.3768,0.119748,424.421,175.848
882,1.80267,44.4013,0.120317,444.104,173.058
883,1.78456,43.8496,0.12509,453.467,172.243
884,1.78456,43.8496,0.12509,453.467,172.243
885,1.78456,43.8496,0.12509,453.467,172.243
886,1.78456,43.8496,0.12509,453.467,172.243
887,1.78456,43.8496,0.12509,453.467,172.243
888,1.78456,43.8496,0.12509,453.467,172.243
889,1.80836,44.4106,0.122398,466.278,171.628
890,1.80836,44.4106,0.122398,466.278,171.628
891,1.80836,44.4106,0.122398,466.278,171.628
892,1.80836,44.4106,0.122398,466.278,171.628
893,1.84316,44.6108,0.125391,464.55,174.468
894,1.82617,45.9981,0.122571,463.748,172.46
895,1.88418,46.179,0.117776,444.886,171.201
896,1.91474,45.0504,0.116443,446.243,173.451
897,1.91474,45.0504,0.116443,446.243,173.451
898,1.91474,45.0504,0.116443,446.243,173.451
899,1.91474,45.0504,0.116443,446.243,173.451
900,1.84928,44.5796,0.121175,445.189,171.94
901,1.84928,44.5796,0.121175,445.189,171.94
902,1.84928,44.5796,0.121175,445.189,171.94
903,1.86217,43.806,0.120532,448.894,172.348
904,1.86217,43.806,0.120532,448.894,172.348
905,1.86217,43.806,0.120532,448.894,172.348
906,1.84554,45.2318,0.119754,441.266,172.135
907,1.84554,45.2318,0.119754,441.266,172.135
908,1.84554,45.2318,0.119754,441.266,172.135
909,1.84554,45.2318,0.119754,441.266,172.135
910,1.79164,44.0339,0.125191,437.823,172.852
911,1.79164,44.0339,0.125191,437.823,172.852
912,1.79164,44.0339,0.125191,437.823,172.852
913,1.79164,44.0339,0.125191,437.823,172.852
914,1.79164,44.0339,0.125191,437.823,172.852
915,1.79164,44.0339,0.125191,437.823,172.852
916,1.836,44.2783,0.124992,440.16,173.68
917,1.82434,43.8631,0.118885,444.302,174.774
918,1.85304,46.1522,0.117002,450.46,171.839
919,1.83507,47.3143,0.117789,440.626,171.453
920,1.83507,47.3143,0.117789,440.626,171.453
921,1.82033,46.5734,0.116724,457.019,172.393
922,1.74908,47.3406,0.125506,459.958,177.921
923,1.74908,47.3406,0.125506,459.958,177.921
924,1.73042,46.6744,0.118159,452.416,172.928
925,1.73042,46.6744,0.118159,452.416,172.928
926,1.73042,46.6744,0.118159,452.416,172.928
927,1.73042,46.6744,0.118159,452.416,172.928
928,1.73042,46.6744,0.118159,452.416,172.928
929,1.73042,46.6744,0.118159,452.416,172.928
930,1.73042,46.6744,0.118159,452.416,172.928
931,1.73042,46.6744,0.118159,452.416,172.928
932,1.73042,46.6744,0.118159,452.416,172.928
933,1.73897,47.2217,0.122499,449.219,172.468
934,1.73897,47.2217,0.122499,449.219,172.468
935,1.73897,47.2217,0.122499,449.219,172.468
936,1.73897,47.2217,0.122499,449.219,172.468
937,1.73897,47.2217,0.122499,449.219,172.468
938,1.71428,45.9378,0.121944,438.757,171.753
939,1.71428,45.9378,0.121944,438.757,171.753
940,1.74711,45.8071,0.122027,440.775,171.672
941,1.74711,45.8071,0.122027,440.775,171.672
942,1.74711,45.8071,0.122027,440.775,171.672
943,1.74711,45.8071,0.122027,440.775,171.672
944,1.74711,45.8071,0.122027,440.775,171.672
945,1.68842,48.1021,0.125506,434.084,176.814
946,1.68842,48.1021,0.125506,434.084,176.814
947,1.69569,47.8368,0.117956,440.995,172.423
948,1.69569,47.8368,0.117956,440.995,172.423
949,1.69569,47.8368,0.117956,440.995,172.423
950,1.69569,47.8368,0.117956,440.995,172.423
951,1.6927,49.4768,0.121118,449.061,172.368
952,1.6927,49.4768,0.121118,449.061,172.368
953,1.6927,49.4768,0.121118,449.061,172.368
954,1.66672,50.2552,0.119966,458.151,171.401
955,1.66672,50.2552,0.119966,458.151,171.401
956,1.66672,50.2552,0.119966,458.151,171.401
957,1.66672,50.2552,0.119966,458.151,171.401
958,1.66672,50.2552,0.119966,458.151,171.401
959,1.66672,50.2552,0.119966,458.151,171.401
960,1.66672,50.2552,0.119966,458.151,171.401
961,1.73302,49.2336,0.112146,438.345,176.833
962,1.67245,49.4425,0.120687,414.32,172.311
963,1.67245,49.4425,0.120687,414.32,172.311
964,1.67245,49.4425,0.120687,414.32,172.311
965,1.67245,49.4425,0.120687,414.32,172.311
966,1.61175,48.5628,0.124271,402.562,173.523
967,1.61175,48.5628,0.124271,402.562,173.523
968,1.61175,48.5628,0.124271,402.562,173.523
969,1.54024,47.7788,0.119399,403.367,176.953
970,1.5804,49.9844,0.115412,411.481,176.655
971,1.5804,49.9844,0.115412,411.481,176.655
972,1.5804,49.9844,0.115412,411.481,176.655
973,1.5804,49.9844,0.115412,411.481,176.655
974,1.5804,49.9844,0.115412,411.481,176.655
975,1.52588,51.0863,0.119523,411.34,172.372
976,1.52588,51.0863,0.119523,411.34,172.372
977,1.52588,51.0863,0.119523,411.34,172.372
978,1.45938,51.752,0.123528,407.47,172.797
979,1.45989,50.7998,0.12096,401.574,173.296
980,1.52254,48.487,0.12463,413.47,172.3
981,1.52254,48.487,0.12463,413.47,172.3
982,1.52254,48.487,0.12463,413.47,172.3
983,1.52254,48.487,0.12463,413.47,172.3
984,1.52254,48.487,0.12463,413.47,172.3
985,1.52254,48.487,0.12463,413.47,172.3
986,1.52254,48.487,0.12463,413.47,172.3
987,1.45056,50.2938,0.124177,411.437,172.312
988,1.45056,50.2938,0.124177,411.437,172.312
989,1.45056,50.2938,0.124177,411.437,172.312
990,1.52394,50.2549,0.1222,413.114,172.05
991,1.52394,50.2549,0.1222,413.114,172.05
992,1.60325,49.7034,0.11712,428.123,173.332
993,1.60325,49.7034,0.11712,428.123,173.332
994,1.60325,49.7034,0.11712,428.123,173.332
995,1.60325,49.7034,0.11712,428.123,173.332
996,1.60325,49.7034,0.11712,428.123,173.332
997,1.54569,50.5285,0.117465,420.637,173.534
998,1.54569,50.5285,0.117465,420.637,173.534
999,1.54569,50.5285,0.117465,420.637,173.534
1000,1.57902,50.4681,0.117036,428.005,172.832
1001,1.57902,50.4681,0.117036,428.005,172.832
1002,1.56423,51.4704,0.116126,448.212,172.735
1003,1.56423,51.4704,0.116126,448.212,172.735
1004,1.56423,51.4704,0.116126,448.212,172.735
1005,1.49481,51.5179,0.121961,450.398,171.1
1006,1.49481,51.5179,0.121961,450.398,171.1
1007,1.49481,51.5179,0.121961,450.398,171.1
1008,1.49481,51.5179,0.121961,450.398,171.1
1009,1.49481,51.5179,0.121961,450.398,171.1
1010,1.49481,51.5179,0.121961,450.398,171.1
1011,1.49481,51.5179,0.121961,450.398,171.1
1012,1.40226,52.2584,0.126479,454.456,173.592
